Province/State;Country/Region;Lat;Long;date;recovred
;Bosnia and Herzegovina;43.9159;17.6791;2020-11-20;42916
;Botswana;-22.3285;24.6849;2020-11-20;7296
;Brazil;-14.235;-51.9253;2020-11-20;5430896
;Brunei;4.5353;114.7277;2020-11-20;145
;Bulgaria;42.7339;25.4858;2020-11-20;34388
;Burkina Faso;12.2383;-1.5616;2020-11-20;2476
;Burma;21.9162;95.956;2020-11-20;56601
;Burundi;-3.3731;29.9189;2020-11-20;575
;Cabo Verde;16.5388;-23.0418;2020-11-20;9626
;Cambodia;11.55;104.9167;2020-11-20;295
;Cameroon;3.8480000000000003;11.5021;2020-11-20;22177
;Canada;56.1304;-106.3468;2020-11-20;261754
;Central African Republic;6.6111;20.9394;2020-11-20;1924
;Chad;15.4542;18.7322;2020-11-20;1465
;Chile;-35.6751;-71.543;2020-11-20;512927
Anhui;China;31.8257;117.2264;2020-11-20;985
Beijing;China;40.1824;116.4142;2020-11-20;936
Chongqing;China;30.0572;107.874;2020-11-20;583
Fujian;China;26.0789;117.9874;2020-11-20;434
Gansu;China;35.7518;104.2861;2020-11-20;178
Guangdong;China;23.3417;113.4244;2020-11-20;1935
Guangxi;China;23.8298;108.7881;2020-11-20;258
Guizhou;China;26.8154;106.8748;2020-11-20;145
Hainan;China;19.1959;109.7453;2020-11-20;165
Hebei;China;37.8957;114.9042;2020-11-20;363
Heilongjiang;China;47.861999999999995;127.7615;2020-11-20;936
Henan;China;33.882;113.61399999999999;2020-11-20;1261
Hong Kong;China;22.3;114.2;2020-11-20;5239
Hubei;China;30.9756;112.2707;2020-11-20;63628
Hunan;China;27.6104;111.7088;2020-11-20;1015
Inner Mongolia;China;44.0935;113.9448;2020-11-20;290
Jiangsu;China;32.9711;119.455;2020-11-20;670
Jiangxi;China;27.614;115.7221;2020-11-20;934
Jilin;China;43.6661;126.1923;2020-11-20;155
Liaoning;China;41.2956;122.6085;2020-11-20;281
Macau;China;22.1667;113.55;2020-11-20;46
Ningxia;China;37.2692;106.1655;2020-11-20;75
Qinghai;China;35.7452;95.9956;2020-11-20;18
Shaanxi;China;35.1917;108.8701;2020-11-20;444
Shandong;China;36.3427;118.1498;2020-11-20;841
Shanghai;China;31.201999999999998;121.4491;2020-11-20;1231
Shanxi;China;37.5777;112.2922;2020-11-20;213
Sichuan;China;30.6171;102.7103;2020-11-20;745
Tianjin;China;39.3054;117.323;2020-11-20;276
Tibet;China;31.6927;88.0924;2020-11-20;1
Xinjiang;China;41.1129;85.2401;2020-11-20;977
Yunnan;China;24.974;101.48700000000001;2020-11-20;210
Zhejiang;China;29.1832;120.0934;2020-11-20;1283
;Colombia;4.5709;-74.2973;2020-11-20;1138581
;Comoros;-11.6455;43.3333;2020-11-20;563
;Congo (Brazzaville);-0.228;15.8277;2020-11-20;3887
;Congo (Kinshasa);-4.0383;21.7587;2020-11-20;11242
;Costa Rica;9.7489;-83.7534;2020-11-20;79372
;Cote d'Ivoire;7.54;-5.5471;2020-11-20;20748
;Croatia;45.1;15.2;2020-11-20;77387
;Cuba;21.521757;-77.78116700000001;2020-11-20;7267
;Cyprus;35.1264;33.4299;2020-11-20;2055
;Czechia;49.8175;15.472999999999999;2020-11-20;389873
Faroe Islands;Denmark;61.8926;-6.9118;2020-11-20;495
Greenland;Denmark;71.7069;-42.6043;2020-11-20;18
;Denmark;56.2639;9.5018;2020-11-20;53470
;Diamond Princess;0.0;0.0;2020-11-20;659
;Djibouti;11.8251;42.5903;2020-11-20;5551
;Dominica;15.415;-61.371;2020-11-20;41
;Dominican Republic;18.7357;-70.1627;2020-11-20;111681
;Ecuador;-1.8312;-78.1834;2020-11-20;160639
;Egypt;26.820553000000004;30.802497999999996;2020-11-20;101685
;El Salvador;13.7942;-88.8965;2020-11-20;33984
;Equatorial Guinea;1.6508;10.2679;2020-11-20;4975
;Eritrea;15.1794;39.7823;2020-11-20;456
;Estonia;58.5953;25.0136;2020-11-20;5296
;Eswatini;-26.5225;31.4659;2020-11-20;5839
;Ethiopia;9.145;40.4897;2020-11-20;65325
;Fiji;-17.7134;178.065;2020-11-20;32
;Finland;61.92411;25.748151;2020-11-20;15300
French Guiana;France;3.9339;-53.1258;2020-11-20;9995
French Polynesia;France;-17.6797;149.4068;2020-11-20;4842
Guadeloupe;France;16.265;-61.551;2020-11-20;2242
Martinique;France;14.6415;-61.0242;2020-11-20;98
Mayotte;France;-12.8275;45.166244;2020-11-20;2964
New Caledonia;France;-20.904304999999997;165.618042;2020-11-20;30
Reunion;France;-21.1151;55.5364;2020-11-20;6660
Saint Barthelemy;France;17.9;-62.8333;2020-11-20;94
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-11-20;12
St Martin;France;18.0708;-63.0501;2020-11-20;598
;France;46.2276;2.2137;2020-11-20;128294
;Gabon;-0.8037;11.6094;2020-11-20;8976
;Gambia;13.4432;-15.3101;2020-11-20;3578
;Georgia;42.3154;43.3569;2020-11-20;77932
;Germany;51.165690999999995;10.451526;2020-11-20;587780
;Ghana;7.9465;-1.0232;2020-11-20;49103
;Greece;39.0742;21.8243;2020-11-20;23074
;Grenada;12.1165;-61.678999999999995;2020-11-20;30
;Guatemala;15.7835;-90.2308;2020-11-20;106725
;Guinea;9.9456;-9.6966;2020-11-20;11789
;Guinea-Bissau;11.8037;-15.1804;2020-11-20;2286
;Guyana;4.860416000000001;-58.93018000000001;2020-11-20;3984
;Haiti;18.9712;-72.2852;2020-11-20;7854
;Holy See;41.9029;12.4534;2020-11-20;15
;Honduras;15.2;-86.2419;2020-11-20;45825
;Hungary;47.1625;19.5033;2020-11-20;38074
;Iceland;64.9631;-19.0208;2020-11-20;4993
;India;20.593684;78.96288;2020-11-20;8478124
;Indonesia;-0.7893;113.9213;2020-11-20;410552
;Iran;32.427908;53.68804599999999;2020-11-20;589025
;Iraq;33.223191;43.679291;2020-11-20;460394
;Ireland;53.1424;-7.6921;2020-11-20;23364
;Israel;31.046051000000002;34.851612;2020-11-20;316544
;Italy;41.87194;12.56738;2020-11-20;520022
;Jamaica;18.1096;-77.2975;2020-11-20;5432
;Japan;36.204824;138.252924;2020-11-20;107521
;Jordan;31.24;36.51;2020-11-20;103834
;Kazakhstan;48.0196;66.9237;2020-11-20;141764
;Kenya;-0.0236;37.9062;2020-11-20;50984
;Korea, South;35.907757000000004;127.766922;2020-11-20;26365
;Kosovo;42.602636;20.902977;2020-11-20;19772
;Kuwait;29.311659999999996;47.481766;2020-11-20;131049
;Kyrgyzstan;41.20438;74.766098;2020-11-20;59789
;Laos;19.856270000000002;102.495496;2020-11-20;23
;Latvia;56.8796;24.6032;2020-11-20;1557
;Lebanon;33.8547;35.8623;2020-11-20;64685
;Lesotho;-29.61;28.2336;2020-11-20;1276
;Liberia;6.4280550000000005;-9.429499;2020-11-20;1331
;Libya;26.3351;17.228331;2020-11-20;47587
;Liechtenstein;47.14;9.55;2020-11-20;883
;Lithuania;55.1694;23.8813;2020-11-20;10498
;Luxembourg;49.8153;6.1296;2020-11-20;20014
;MS Zaandam;0.0;0.0;2020-11-20;0
;Madagascar;-18.766947000000002;46.869107;2020-11-20;16592
;Malawi;-13.2543;34.3015;2020-11-20;5439
;Malaysia;4.210483999999999;101.97576600000001;2020-11-20;39088
;Maldives;3.2028;73.2207;2020-11-20;11497
;Mali;17.570692;-3.9961660000000006;2020-11-20;3003
;Malta;35.9375;14.3754;2020-11-20;6406
;Marshall Islands;7.1315;171.1845;2020-11-20;1
;Mauritania;21.0079;-10.9408;2020-11-20;7560
;Mauritius;-20.348404000000002;57.552152;2020-11-20;433
;Mexico;23.6345;-102.5528;2020-11-20;770728
;Moldova;47.4116;28.3699;2020-11-20;76880
;Monaco;43.7333;7.4167;2020-11-20;504
;Mongolia;46.8625;103.8467;2020-11-20;337
;Montenegro;42.708678000000006;19.37439;2020-11-20;18907
;Morocco;31.7917;-7.0926;2020-11-20;262212
;Mozambique;-18.6657;35.5296;2020-11-20;13053
;Namibia;-22.9576;18.4904;2020-11-20;13191
;Nepal;28.1667;84.25;2020-11-20;191002
Aruba;Netherlands;12.5211;-69.9683;2020-11-20;4580
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-11-20;152
Curacao;Netherlands;12.1696;-68.99;2020-11-20;977
Sint Maarten;Netherlands;18.0425;-63.0548;2020-11-20;883
;Netherlands;52.1326;5.2913;2020-11-20;0
;New Zealand;-40.9006;174.886;2020-11-20;1952
;Nicaragua;12.865416;-85.207229;2020-11-20;4225
;Niger;17.607789;8.081666;2020-11-20;1156
;Nigeria;9.082;8.6753;2020-11-20;61782
;North Macedonia;41.6086;21.7453;2020-11-20;30952
;Norway;60.472;8.4689;2020-11-20;17998
;Oman;21.512583;55.923255000000005;2020-11-20;112406
;Pakistan;30.3753;69.3451;2020-11-20;328931
;Panama;8.538;-80.7821;2020-11-20;132748
;Papua New Guinea;-6.314993;143.95555;2020-11-20;586
;Paraguay;-23.4425;-58.4438;2020-11-20;53502
;Peru;-9.19;-75.0152;2020-11-20;871534
;Philippines;12.879721;121.77401699999999;2020-11-20;375237
;Poland;51.9194;19.1451;2020-11-20;381800
;Portugal;39.3999;-8.2245;2020-11-20;163000
;Qatar;25.3548;51.1839;2020-11-20;133914
;Romania;45.9432;24.9668;2020-11-20;278676
;Russia;61.52401;105.31875600000001;2020-11-20;1539352
;Rwanda;-1.9403;29.8739;2020-11-20;5159
;Saint Kitts and Nevis;17.357822;-62.782998;2020-11-20;19
;Saint Lucia;13.9094;-60.9789;2020-11-20;60
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-11-20;78
;San Marino;43.9424;12.4578;2020-11-20;1082
;Sao Tome and Principe;0.1864;6.6131;2020-11-20;920
;Saudi Arabia;23.885942;45.079162;2020-11-20;342404
;Senegal;14.4974;-14.4524;2020-11-20;15452
;Serbia;44.0165;21.0059;2020-11-20;0
;Seychelles;-4.6796;55.492;2020-11-20;159
;Sierra Leone;8.460555000000001;-11.779889;2020-11-20;1827
;Singapore;1.2833;103.8333;2020-11-20;58058
;Slovakia;48.669;19.699;2020-11-20;40816
;Slovenia;46.1512;14.9955;2020-11-20;41691
;Solomon Islands;-9.6457;160.1562;2020-11-20;5
;Somalia;5.152149;46.199616;2020-11-20;3384
;South Africa;-30.5595;22.9375;2020-11-20;707040
;South Sudan;6.877000000000001;31.307;2020-11-20;1290
;Spain;40.463667;-3.7492199999999998;2020-11-20;150376
;Sri Lanka;7.873054;80.77179699999999;2020-11-20;13271
;Sudan;12.8628;30.2176;2020-11-20;9682
;Suriname;3.9193;-56.0278;2020-11-20;5164
;Sweden;60.128161;18.643501;2020-11-20;0
;Switzerland;46.8182;8.2275;2020-11-20;180700
;Syria;34.8021;38.9968;2020-11-20;2986
;Taiwan*;23.7;121.0;2020-11-20;546
;Tajikistan;38.861;71.2761;2020-11-20;11188
;Tanzania;-6.369028;34.888822;2020-11-20;183
;Thailand;15.870032;100.992541;2020-11-20;3756
;Timor-Leste;-8.8742;125.7275;2020-11-20;30
;Togo;8.6195;0.8248;2020-11-20;2148
;Trinidad and Tobago;10.6918;-61.2225;2020-11-20;5559
;Tunisia;33.886917;9.537499;2020-11-20;60486
;Turkey;38.9637;35.2433;2020-11-20;367592
;US;40.0;-100.0;2020-11-20;4457930
;Uganda;1.373333;32.290275;2020-11-20;8547
;Ukraine;48.3794;31.1656;2020-11-20;286386
;United Arab Emirates;23.424076;53.847818000000004;2020-11-20;147309
Anguilla;United Kingdom;18.2206;-63.0686;2020-11-20;3
Bermuda;United Kingdom;32.3078;-64.7505;2020-11-20;200
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-11-20;70
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-11-20;243
Channel Islands;United Kingdom;49.3723;-2.3644;2020-11-20;869
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-11-20;13
Gibraltar;United Kingdom;36.1408;-5.3536;2020-11-20;820
Isle of Man;United Kingdom;54.2361;-4.5481;2020-11-20;332
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-11-20;12
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-11-20;698
;United Kingdom;55.3781;-3.4360000000000004;2020-11-20;0
;Uruguay;-32.5228;-55.7658;2020-11-20;3547
;Uzbekistan;41.377491;64.585262;2020-11-20;68451
;Vanuatu;-15.3767;166.9592;2020-11-20;0
;Venezuela;6.4238;-66.5897;2020-11-20;94046
;Vietnam;14.058323999999999;108.277199;2020-11-20;1142
;West Bank and Gaza;31.9522;35.2332;2020-11-20;57879
;Western Sahara;24.2155;-12.8858;2020-11-20;8
;Yemen;15.552726999999999;48.516388;2020-11-20;1434
;Zambia;-13.133897;27.849332;2020-11-20;16606
;Zimbabwe;-19.015438;29.154857;2020-11-20;8229
;Afghanistan;33.93911;67.709953;2020-11-21;35422
;Albania;41.1533;20.1683;2020-11-21;15469
;Algeria;28.0339;1.6596;2020-11-21;48183
;Andorra;42.5063;1.5218;2020-11-21;5290
;Angola;-11.2027;17.8739;2020-11-21;7273
;Antigua and Barbuda;17.0608;-61.7964;2020-11-21;128
;Argentina;-38.4161;-63.6167;2020-11-21;1187053
;Armenia;40.0691;45.0382;2020-11-21;92829
Australian Capital Territory;Australia;-35.4735;149.0124;2020-11-21;111
New South Wales;Australia;-33.8688;151.2093;2020-11-21;3173
Northern Territory;Australia;-12.4634;130.8456;2020-11-21;39
Queensland;Australia;-27.4698;153.0251;2020-11-21;1171
South Australia;Australia;-34.9285;138.6007;2020-11-21;514
Tasmania;Australia;-42.8821;147.3272;2020-11-21;217
Victoria;Australia;-37.8136;144.9631;2020-11-21;19525
Western Australia;Australia;-31.9505;115.8605;2020-11-21;772
;Austria;47.5162;14.5501;2020-11-21;162751
;Azerbaijan;40.1431;47.5769;2020-11-21;62243
;Bahamas;25.025885;-78.035889;2020-11-21;5628
;Bahrain;26.0275;50.55;2020-11-21;83617
;Bangladesh;23.685;90.3563;2020-11-21;360352
;Barbados;13.1939;-59.5432;2020-11-21;241
;Belarus;53.7098;27.9534;2020-11-21;102113
;Belgium;50.8333;4.469936;2020-11-21;0
;Belize;17.1899;-88.4976;2020-11-21;2800
;Benin;9.3077;2.3158;2020-11-21;2579
;Bhutan;27.5142;90.4336;2020-11-21;360
;Bolivia;-16.2902;-63.5887;2020-11-21;119180
;Bosnia and Herzegovina;43.9159;17.6791;2020-11-21;43793
;Botswana;-22.3285;24.6849;2020-11-21;7296
;Brazil;-14.235;-51.9253;2020-11-21;5437189
;Brunei;4.5353;114.7277;2020-11-21;145
;Bulgaria;42.7339;25.4858;2020-11-21;35752
;Burkina Faso;12.2383;-1.5616;2020-11-21;2521
;Burma;21.9162;95.956;2020-11-21;57679
;Burundi;-3.3731;29.9189;2020-11-21;575
;Cabo Verde;16.5388;-23.0418;2020-11-21;9649
;Cambodia;11.55;104.9167;2020-11-21;295
;Cameroon;3.8480000000000003;11.5021;2020-11-21;22177
;Canada;56.1304;-106.3468;2020-11-21;265568
;Central African Republic;6.6111;20.9394;2020-11-21;1924
;Chad;15.4542;18.7322;2020-11-21;1469
;Chile;-35.6751;-71.543;2020-11-21;514584
Anhui;China;31.8257;117.2264;2020-11-21;985
Beijing;China;40.1824;116.4142;2020-11-21;936
Chongqing;China;30.0572;107.874;2020-11-21;583
Fujian;China;26.0789;117.9874;2020-11-21;434
Gansu;China;35.7518;104.2861;2020-11-21;178
Guangdong;China;23.3417;113.4244;2020-11-21;1937
Guangxi;China;23.8298;108.7881;2020-11-21;258
Guizhou;China;26.8154;106.8748;2020-11-21;145
Hainan;China;19.1959;109.7453;2020-11-21;165
Hebei;China;37.8957;114.9042;2020-11-21;363
Heilongjiang;China;47.861999999999995;127.7615;2020-11-21;936
Henan;China;33.882;113.61399999999999;2020-11-21;1261
Hong Kong;China;22.3;114.2;2020-11-21;5248
Hubei;China;30.9756;112.2707;2020-11-21;63628
Hunan;China;27.6104;111.7088;2020-11-21;1015
Inner Mongolia;China;44.0935;113.9448;2020-11-21;290
Jiangsu;China;32.9711;119.455;2020-11-21;670
Jiangxi;China;27.614;115.7221;2020-11-21;934
Jilin;China;43.6661;126.1923;2020-11-21;155
Liaoning;China;41.2956;122.6085;2020-11-21;281
Macau;China;22.1667;113.55;2020-11-21;46
Ningxia;China;37.2692;106.1655;2020-11-21;75
Qinghai;China;35.7452;95.9956;2020-11-21;18
Shaanxi;China;35.1917;108.8701;2020-11-21;447
Shandong;China;36.3427;118.1498;2020-11-21;841
Shanghai;China;31.201999999999998;121.4491;2020-11-21;1233
Shanxi;China;37.5777;112.2922;2020-11-21;214
Sichuan;China;30.6171;102.7103;2020-11-21;745
Tianjin;China;39.3054;117.323;2020-11-21;277
Tibet;China;31.6927;88.0924;2020-11-21;1
Xinjiang;China;41.1129;85.2401;2020-11-21;977
Yunnan;China;24.974;101.48700000000001;2020-11-21;210
Zhejiang;China;29.1832;120.0934;2020-11-21;1283
;Colombia;4.5709;-74.2973;2020-11-21;1144923
;Comoros;-11.6455;43.3333;2020-11-21;572
;Congo (Brazzaville);-0.228;15.8277;2020-11-21;3887
;Congo (Kinshasa);-4.0383;21.7587;2020-11-21;11300
;Costa Rica;9.7489;-83.7534;2020-11-21;79372
;Cote d'Ivoire;7.54;-5.5471;2020-11-21;20777
;Croatia;45.1;15.2;2020-11-21;80027
;Cuba;21.521757;-77.78116700000001;2020-11-21;7307
;Cyprus;35.1264;33.4299;2020-11-21;2055
;Czechia;49.8175;15.472999999999999;2020-11-21;394830
Faroe Islands;Denmark;61.8926;-6.9118;2020-11-21;495
Greenland;Denmark;71.7069;-42.6043;2020-11-21;18
;Denmark;56.2639;9.5018;2020-11-21;54436
;Diamond Princess;0.0;0.0;2020-11-21;659
;Djibouti;11.8251;42.5903;2020-11-21;5552
;Dominica;15.415;-61.371;2020-11-21;55
;Dominican Republic;18.7357;-70.1627;2020-11-21;112090
;Ecuador;-1.8312;-78.1834;2020-11-21;160639
;Egypt;26.820553000000004;30.802497999999996;2020-11-21;101783
;El Salvador;13.7942;-88.8965;2020-11-21;33984
;Equatorial Guinea;1.6508;10.2679;2020-11-21;4975
;Eritrea;15.1794;39.7823;2020-11-21;473
;Estonia;58.5953;25.0136;2020-11-21;5661
;Eswatini;-26.5225;31.4659;2020-11-21;5850
;Ethiopia;9.145;40.4897;2020-11-21;65534
;Fiji;-17.7134;178.065;2020-11-21;33
;Finland;61.92411;25.748151;2020-11-21;15300
French Guiana;France;3.9339;-53.1258;2020-11-21;9995
French Polynesia;France;-17.6797;149.4068;2020-11-21;4842
Guadeloupe;France;16.265;-61.551;2020-11-21;2242
Martinique;France;14.6415;-61.0242;2020-11-21;98
Mayotte;France;-12.8275;45.166244;2020-11-21;2964
New Caledonia;France;-20.904304999999997;165.618042;2020-11-21;32
Reunion;France;-21.1151;55.5364;2020-11-21;6660
Saint Barthelemy;France;17.9;-62.8333;2020-11-21;94
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-11-21;12
St Martin;France;18.0708;-63.0501;2020-11-21;598
;France;46.2276;2.2137;2020-11-21;129218
;Gabon;-0.8037;11.6094;2020-11-21;8976
;Gambia;13.4432;-15.3101;2020-11-21;3582
;Georgia;42.3154;43.3569;2020-11-21;81783
;Germany;51.165690999999995;10.451526;2020-11-21;600991
;Ghana;7.9465;-1.0232;2020-11-21;49281
;Greece;39.0742;21.8243;2020-11-21;23074
;Grenada;12.1165;-61.678999999999995;2020-11-21;30
;Guatemala;15.7835;-90.2308;2020-11-21;107241
;Guinea;9.9456;-9.6966;2020-11-21;11821
;Guinea-Bissau;11.8037;-15.1804;2020-11-21;2286
;Guyana;4.860416000000001;-58.93018000000001;2020-11-21;4018
;Haiti;18.9712;-72.2852;2020-11-21;7854
;Holy See;41.9029;12.4534;2020-11-21;15
;Honduras;15.2;-86.2419;2020-11-21;46208
;Hungary;47.1625;19.5033;2020-11-21;40820
;Iceland;64.9631;-19.0208;2020-11-21;5019
;India;20.593684;78.96288;2020-11-21;8521617
;Indonesia;-0.7893;113.9213;2020-11-21;413955
;Iran;32.427908;53.68804599999999;2020-11-21;596136
;Iraq;33.223191;43.679291;2020-11-21;463040
;Ireland;53.1424;-7.6921;2020-11-21;23364
;Israel;31.046051000000002;34.851612;2020-11-21;317171
;Italy;41.87194;12.56738;2020-11-21;539524
;Jamaica;18.1096;-77.2975;2020-11-21;5481
;Japan;36.204824;138.252924;2020-11-21;108981
;Jordan;31.24;36.51;2020-11-21;108353
;Kazakhstan;48.0196;66.9237;2020-11-21;142252
;Kenya;-0.0236;37.9062;2020-11-21;51352
;Korea, South;35.907757000000004;127.766922;2020-11-21;26466
;Kosovo;42.602636;20.902977;2020-11-21;20493
;Kuwait;29.311659999999996;47.481766;2020-11-21;131560
;Kyrgyzstan;41.20438;74.766098;2020-11-21;60294
;Laos;19.856270000000002;102.495496;2020-11-21;23
;Latvia;56.8796;24.6032;2020-11-21;1557
;Lebanon;33.8547;35.8623;2020-11-21;66135
;Lesotho;-29.61;28.2336;2020-11-21;1276
;Liberia;6.4280550000000005;-9.429499;2020-11-21;1331
;Libya;26.3351;17.228331;2020-11-21;47587
;Liechtenstein;47.14;9.55;2020-11-21;883
;Lithuania;55.1694;23.8813;2020-11-21;10869
;Luxembourg;49.8153;6.1296;2020-11-21;20014
;MS Zaandam;0.0;0.0;2020-11-21;0
;Madagascar;-18.766947000000002;46.869107;2020-11-21;16592
;Malawi;-13.2543;34.3015;2020-11-21;5441
;Malaysia;4.210483999999999;101.97576600000001;2020-11-21;40493
;Maldives;3.2028;73.2207;2020-11-21;11559
;Mali;17.570692;-3.9961660000000006;2020-11-21;3012
;Malta;35.9375;14.3754;2020-11-21;6565
;Marshall Islands;7.1315;171.1845;2020-11-21;1
;Mauritania;21.0079;-10.9408;2020-11-21;7573
;Mauritius;-20.348404000000002;57.552152;2020-11-21;433
;Mexico;23.6345;-102.5528;2020-11-21;770728
;Moldova;47.4116;28.3699;2020-11-21;78112
;Monaco;43.7333;7.4167;2020-11-21;507
;Mongolia;46.8625;103.8467;2020-11-21;337
;Montenegro;42.708678000000006;19.37439;2020-11-21;19129
;Morocco;31.7917;-7.0926;2020-11-21;266711
;Mozambique;-18.6657;35.5296;2020-11-21;13151
;Namibia;-22.9576;18.4904;2020-11-21;13209
;Nepal;28.1667;84.25;2020-11-21;193325
Aruba;Netherlands;12.5211;-69.9683;2020-11-21;4588
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-11-21;152
Curacao;Netherlands;12.1696;-68.99;2020-11-21;988
Sint Maarten;Netherlands;18.0425;-63.0548;2020-11-21;890
;Netherlands;52.1326;5.2913;2020-11-21;0
;New Zealand;-40.9006;174.886;2020-11-21;1953
;Nicaragua;12.865416;-85.207229;2020-11-21;4225
;Niger;17.607789;8.081666;2020-11-21;1158
;Nigeria;9.082;8.6753;2020-11-21;61884
;North Macedonia;41.6086;21.7453;2020-11-21;31659
;Norway;60.472;8.4689;2020-11-21;17998
;Oman;21.512583;55.923255000000005;2020-11-21;112406
;Pakistan;30.3753;69.3451;2020-11-21;329828
;Panama;8.538;-80.7821;2020-11-21;134360
;Papua New Guinea;-6.314993;143.95555;2020-11-21;586
;Paraguay;-23.4425;-58.4438;2020-11-21;53988
;Peru;-9.19;-75.0152;2020-11-21;873970
;Philippines;12.879721;121.77401699999999;2020-11-21;375548
;Poland;51.9194;19.1451;2020-11-21;407075
;Portugal;39.3999;-8.2245;2020-11-21;169379
;Qatar;25.3548;51.1839;2020-11-21;134100
;Romania;45.9432;24.9668;2020-11-21;287310
;Russia;61.52401;105.31875600000001;2020-11-21;1564897
;Rwanda;-1.9403;29.8739;2020-11-21;5163
;Saint Kitts and Nevis;17.357822;-62.782998;2020-11-21;19
;Saint Lucia;13.9094;-60.9789;2020-11-21;60
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-11-21;78
;San Marino;43.9424;12.4578;2020-11-21;1082
;Sao Tome and Principe;0.1864;6.6131;2020-11-21;920
;Saudi Arabia;23.885942;45.079162;2020-11-21;342882
;Senegal;14.4974;-14.4524;2020-11-21;15465
;Serbia;44.0165;21.0059;2020-11-21;0
;Seychelles;-4.6796;55.492;2020-11-21;159
;Sierra Leone;8.460555000000001;-11.779889;2020-11-21;1827
;Singapore;1.2833;103.8333;2020-11-21;58064
;Slovakia;48.669;19.699;2020-11-21;43188
