Province/State;Country/Region;Lat;Long;date;confirmed
French Guiana;France;3.9339;-53.1258;2020-02-02;0
French Polynesia;France;-17.6797;149.4068;2020-02-02;0
Guadeloupe;France;16.265;-61.551;2020-02-02;0
Martinique;France;14.6415;-61.0242;2020-02-02;0
Mayotte;France;-12.8275;45.166244;2020-02-02;0
New Caledonia;France;-20.904304999999997;165.618042;2020-02-02;0
Reunion;France;-21.1151;55.5364;2020-02-02;0
Saint Barthelemy;France;17.9;-62.8333;2020-02-02;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-02-02;0
St Martin;France;18.0708;-63.0501;2020-02-02;0
;France;46.2276;2.2137;2020-02-02;6
;Gabon;-0.8037;11.6094;2020-02-02;0
;Gambia;13.4432;-15.3101;2020-02-02;0
;Georgia;42.3154;43.3569;2020-02-02;0
;Germany;51.165690999999995;10.451526;2020-02-02;10
;Ghana;7.9465;-1.0232;2020-02-02;0
;Greece;39.0742;21.8243;2020-02-02;0
;Grenada;12.1165;-61.678999999999995;2020-02-02;0
;Guatemala;15.7835;-90.2308;2020-02-02;0
;Guinea;9.9456;-9.6966;2020-02-02;0
;Guinea-Bissau;11.8037;-15.1804;2020-02-02;0
;Guyana;4.860416000000001;-58.93018000000001;2020-02-02;0
;Haiti;18.9712;-72.2852;2020-02-02;0
;Holy See;41.9029;12.4534;2020-02-02;0
;Honduras;15.2;-86.2419;2020-02-02;0
;Hungary;47.1625;19.5033;2020-02-02;0
;Iceland;64.9631;-19.0208;2020-02-02;0
;India;20.593684;78.96288;2020-02-02;2
;Indonesia;-0.7893;113.9213;2020-02-02;0
;Iran;32.427908;53.68804599999999;2020-02-02;0
;Iraq;33.223191;43.679291;2020-02-02;0
;Ireland;53.1424;-7.6921;2020-02-02;0
;Israel;31.046051000000002;34.851612;2020-02-02;0
;Italy;41.87194;12.56738;2020-02-02;2
;Jamaica;18.1096;-77.2975;2020-02-02;0
;Japan;36.204824;138.252924;2020-02-02;20
;Jordan;31.24;36.51;2020-02-02;0
;Kazakhstan;48.0196;66.9237;2020-02-02;0
;Kenya;-0.0236;37.9062;2020-02-02;0
;Korea, South;35.907757000000004;127.766922;2020-02-02;15
;Kosovo;42.602636;20.902977;2020-02-02;0
;Kuwait;29.311659999999996;47.481766;2020-02-02;0
;Kyrgyzstan;41.20438;74.766098;2020-02-02;0
;Laos;19.856270000000002;102.495496;2020-02-02;0
;Latvia;56.8796;24.6032;2020-02-02;0
;Lebanon;33.8547;35.8623;2020-02-02;0
;Lesotho;-29.61;28.2336;2020-02-02;0
;Liberia;6.4280550000000005;-9.429499;2020-02-02;0
;Libya;26.3351;17.228331;2020-02-02;0
;Liechtenstein;47.14;9.55;2020-02-02;0
;Lithuania;55.1694;23.8813;2020-02-02;0
;Luxembourg;49.8153;6.1296;2020-02-02;0
;MS Zaandam;0.0;0.0;2020-02-02;0
;Madagascar;-18.766947000000002;46.869107;2020-02-02;0
;Malawi;-13.2543;34.3015;2020-02-02;0
;Malaysia;4.210483999999999;101.97576600000001;2020-02-02;8
;Maldives;3.2028;73.2207;2020-02-02;0
;Mali;17.570692;-3.9961660000000006;2020-02-02;0
;Malta;35.9375;14.3754;2020-02-02;0
;Marshall Islands;7.1315;171.1845;2020-02-02;0
;Mauritania;21.0079;-10.9408;2020-02-02;0
;Mauritius;-20.348404000000002;57.552152;2020-02-02;0
;Mexico;23.6345;-102.5528;2020-02-02;0
;Moldova;47.4116;28.3699;2020-02-02;0
;Monaco;43.7333;7.4167;2020-02-02;0
;Mongolia;46.8625;103.8467;2020-02-02;0
;Montenegro;42.708678000000006;19.37439;2020-02-02;0
;Morocco;31.7917;-7.0926;2020-02-02;0
;Mozambique;-18.665695;35.529562;2020-02-02;0
;Namibia;-22.9576;18.4904;2020-02-02;0
;Nepal;28.1667;84.25;2020-02-02;1
Aruba;Netherlands;12.5211;-69.9683;2020-02-02;0
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-02-02;0
Curacao;Netherlands;12.1696;-68.99;2020-02-02;0
Sint Maarten;Netherlands;18.0425;-63.0548;2020-02-02;0
;Netherlands;52.1326;5.2913;2020-02-02;0
;New Zealand;-40.9006;174.886;2020-02-02;0
;Nicaragua;12.865416;-85.207229;2020-02-02;0
;Niger;17.607789;8.081666;2020-02-02;0
;Nigeria;9.082;8.6753;2020-02-02;0
;North Macedonia;41.6086;21.7453;2020-02-02;0
;Norway;60.472;8.4689;2020-02-02;0
;Oman;21.512583;55.923255000000005;2020-02-02;0
;Pakistan;30.3753;69.3451;2020-02-02;0
;Panama;8.538;-80.7821;2020-02-02;0
;Papua New Guinea;-6.314993;143.95555;2020-02-02;0
;Paraguay;-23.4425;-58.4438;2020-02-02;0
;Peru;-9.19;-75.0152;2020-02-02;0
;Philippines;12.879721;121.77401699999999;2020-02-02;2
;Poland;51.9194;19.1451;2020-02-02;0
;Portugal;39.3999;-8.2245;2020-02-02;0
;Qatar;25.3548;51.1839;2020-02-02;0
;Romania;45.9432;24.9668;2020-02-02;0
;Russia;61.52401;105.31875600000001;2020-02-02;2
;Rwanda;-1.9403;29.8739;2020-02-02;0
;Saint Kitts and Nevis;17.357822;-62.782998;2020-02-02;0
;Saint Lucia;13.9094;-60.9789;2020-02-02;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-02-02;0
;San Marino;43.9424;12.4578;2020-02-02;0
;Sao Tome and Principe;0.1864;6.6131;2020-02-02;0
;Saudi Arabia;23.885942;45.079162;2020-02-02;0
;Senegal;14.4974;-14.4524;2020-02-02;0
;Serbia;44.0165;21.0059;2020-02-02;0
;Seychelles;-4.6796;55.492;2020-02-02;0
;Sierra Leone;8.460555000000001;-11.779889;2020-02-02;0
;Singapore;1.2833;103.8333;2020-02-02;18
;Slovakia;48.669;19.699;2020-02-02;0
;Slovenia;46.1512;14.9955;2020-02-02;0
;Solomon Islands;-9.6457;160.1562;2020-02-02;0
;Somalia;5.152149;46.199616;2020-02-02;0
;South Africa;-30.5595;22.9375;2020-02-02;0
;South Sudan;6.877000000000001;31.307;2020-02-02;0
;Spain;40.463667;-3.7492199999999998;2020-02-02;1
;Sri Lanka;7.873054;80.77179699999999;2020-02-02;1
;Sudan;12.8628;30.2176;2020-02-02;0
;Suriname;3.9193;-56.0278;2020-02-02;0
;Sweden;60.128161;18.643501;2020-02-02;1
;Switzerland;46.8182;8.2275;2020-02-02;0
;Syria;34.802075;38.996815000000005;2020-02-02;0
;Taiwan*;23.7;121.0;2020-02-02;10
;Tajikistan;38.861;71.2761;2020-02-02;0
;Tanzania;-6.369028;34.888822;2020-02-02;0
;Thailand;15.870032;100.992541;2020-02-02;19
;Timor-Leste;-8.874217;125.727539;2020-02-02;0
;Togo;8.6195;0.8248;2020-02-02;0
;Trinidad and Tobago;10.6918;-61.2225;2020-02-02;0
;Tunisia;33.886917;9.537499;2020-02-02;0
;Turkey;38.9637;35.2433;2020-02-02;0
;US;40.0;-100.0;2020-02-02;8
;Uganda;1.373333;32.290275;2020-02-02;0
;Ukraine;48.3794;31.1656;2020-02-02;0
;United Arab Emirates;23.424076;53.847818000000004;2020-02-02;5
Anguilla;United Kingdom;18.2206;-63.0686;2020-02-02;0
Bermuda;United Kingdom;32.3078;-64.7505;2020-02-02;0
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-02-02;0
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-02-02;0
Channel Islands;United Kingdom;49.3723;-2.3644;2020-02-02;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-02-02;0
Gibraltar;United Kingdom;36.1408;-5.3536;2020-02-02;0
Isle of Man;United Kingdom;54.2361;-4.5481;2020-02-02;0
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-02-02;0
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-02-02;0
;United Kingdom;55.3781;-3.4360000000000004;2020-02-02;2
;Uruguay;-32.5228;-55.7658;2020-02-02;0
;Uzbekistan;41.377491;64.585262;2020-02-02;0
;Vanuatu;-15.3767;166.9592;2020-02-02;0
;Venezuela;6.4238;-66.5897;2020-02-02;0
;Vietnam;14.058323999999999;108.277199;2020-02-02;6
;West Bank and Gaza;31.9522;35.2332;2020-02-02;0
;Western Sahara;24.2155;-12.8858;2020-02-02;0
;Yemen;15.552726999999999;48.516388;2020-02-02;0
